propietario_noun	proprietário_noun
braguita_noun	cuequinha_noun
identificador_noun	identificador_noun
winnipeg_propernoun	winnipeg_propernoun
táctilmente_adverb	tactilmente_adverb
estress_noun	estress_noun
francino_propernoun	francino_propernoun
ganadero_noun	ganadeiro_noun
heterogeneidad_noun	heterogeneidade_noun
verja_noun	grade_noun
reintentar_verb	tentar-novamente_verb
vinculante_adjective	vinculante_adjective
contraposición_noun	contraposição_noun
tempestad_noun	tempestade_noun
ardiente_adjective	ardente_adjective
por-lo-menos_subordinatingconjunction	pelo-menos_subordinatingconjunction
refracción_noun	refração_noun
fed_propernoun	fed_propernoun
diferenciar_verb	diferenciar_verb
hinchada_noun	torcida_noun
ojalá_interjection	oxalá_interjection
plurianual_adjective	plurianual_adjective
optimista_adjective	optimista_adjective
subsidio_noun	subsídio_noun
calco_noun	sobreposição_noun
matizar_verb	enfatizar_verb
cimentación_noun	fundação_noun
pmm_propernoun	pmm_propernoun
seudoestilo_noun	pseudoestilo_noun
consulta_noun	consultório_noun
sin-par_adverb	sem-igual_adverb
cerqueira_propernoun	cerqueira_propernoun
involucración_noun	envolvimento_noun
contagio_noun	contágio_noun
multiplicadora_noun	caixa-multiplicadora_noun
disquete_noun	disquete_noun
relanzar_verb	relançar_verb
sectorial_adjective	setorial_adjective
calpe_propernoun	calpe_propernoun
anómalamente_adverb	anomalamente_adverb
pirámide_noun	pirâmide_noun
conocedor_adjective	ciente_adjective
nervioso_adjective	nervoso_adjective
estrepitosamente_adverb	estrondosamente_adverb
igbm_noun	igbm_noun
conciliación_noun	concertação_noun
extradición_noun	extradição_noun
palacio_noun	palácio_noun
guardián_noun	guardião_noun
espléndidamente_adverb	esplendidamente_adverb
disfraz_noun	disfarce_noun
ante_preposition	perante_preposition
en-lo-que-concierne-a_preposition	no-que-diz-respeito-a_preposition
inscribir_verb	inscrever_verb
apple_propernoun	apple_propernoun
pgr_propernoun	pgr_propernoun
haber_verb	haver_verb
financiamiento_noun	financiamento_noun
gobernante_adjective	dirigente_adjective
prisión_noun	prisão_noun
hambre_noun	fome_noun
subsegmento_noun	subsegmento_noun
empresariado_noun	empresariado_noun
secreto_noun	segredo_noun
compacto_adjective	compacto_adjective
perdurable_adjective	perdurável_adjective
cascaishopping_propernoun	cascaishopping_propernoun
sonae_propernoun	sonae_propernoun
perú_propernoun	peru_propernoun
adónde_adverb	aonde_adverb
atractivo_noun	atractivo_noun
guinea_propernoun	guiné_propernoun
acostar_verb	deitar_verb
atlánticamente_adverb	atlanticamente_adverb
disciplinar_adjective	disciplinar_adjective
ínfimamente_adverb	minusculamente_adverb
condicionamiento_noun	condicionamento_noun
por-consiguiente_subordinatingconjunction	portanto_subordinatingconjunction
voluminosamente_adverb	volumosamente_adverb
sueltamente_adverb	avulsamente_adverb
corona_noun	coroa_noun
cuero_noun	couro_noun
hundir_verb	afundar_verb
efectivamente_adverb	efetivamente_adverb
rectángulo_noun	retângulo_noun
observancia_noun	observância_noun
estándar_adjective	estándar_adjective
kuwait_propernoun	koweit_propernoun
galicia_propernoun	galiza_propernoun
letonia_propernoun	letónia_propernoun
maestro_adjective	mestre_adjective
forcarnera_propernoun	forcarnera_propernoun
cordura_noun	sensatez_noun
rangel_propernoun	rangel_propernoun
colombo_propernoun	colombo_propernoun
asentamiento_noun	assentamento_noun
costo_noun	custo_noun
prismático_adjective	prismático_adjective
desierto_adjective	deserto_adjective
satisfactoriamente_adverb	satisfatoriamente_adverb
incorrectamente_adverb	incorretamente_adverb
griego_noun	grego_noun
reestreno_noun	reestreia_noun
actualidad_noun	actualidade_noun
remedio_noun	remédio_noun
sensibilización_noun	sensibilização_noun
precariedad_noun	precariedade_noun
propicio_adjective	propício_adjective
saludablemente_adverb	saudavelmente_adverb
irrumpir_verb	irromper_verb
cambiablemente_adverb	cambiavelmente_adverb
rastreo_noun	rastreamento_noun
próximo-a_preposition	próximo-de_preposition
previo_adjective	prévio_adjective
trihalometano_noun	trihalometano_noun
kimmel_propernoun	kimmel_propernoun
penalizar_verb	penalizar_verb
como_adverb	como_adverb
miedosamente_adverb	medrosamente_adverb
vodafone_propernoun	vodafone_propernoun
periodísticamente_adverb	jornalisticamente_adverb
abstractamente_adverb	abstratamente_adverb
demasiado_adverb	demasiadamente_adverb
plutonio_noun	plutônio_noun
guerrero_noun	guerreiro_noun
recurrir_verb	recorrer_verb
entramado_noun	malha_noun
con-tal-que_subordinatingconjunction	com-a-condição-de-que_subordinatingconjunction
escenografía_noun	cenografia_noun
criminal_adjective	criminoso_adjective
a-menudo_adverb	com-frequência_adverb
transgénico_adjective	transgênico_adjective
massana_propernoun	massana_propernoun
atún_noun	atum_noun
islandia_propernoun	islândia_propernoun
inventario_noun	inventário_noun
carcajada_noun	gargalhada_noun
ambas_pronoun	ambas-as_pronoun
mono_noun	macacão_noun
bisectriz_noun	bissetriz_noun
fallar_verb	falhar_verb
fascinar_verb	fascinar_verb
cima_noun	cimo_noun
irán_propernoun	irão_propernoun
diplomáticamente_adverb	diplomaticamente_adverb
freír_verb	fritar_verb
quedar-con_verb	combinar-com_verb
burbuja_noun	borbulha_noun
rectificar_verb	retificar_verb
hermano_noun	irmão_noun
deductivo_adjective	dedutivo_adjective
estandarización_noun	estandardização_noun
ahogar_verb	afogar_verb
sala_noun	sala_noun
enquadrar_verb	enquadrar_verb
terminología_noun	terminologia_noun
lamentable_adjective	lamentável_adjective
tejido_noun	tecido_noun
voleibol_noun	vôlei_noun
rendimiento_noun	rendimento_noun
renegociar_verb	renegociar_verb
homogeneidad_noun	homogeneidade_noun
presupuesto_noun	orçamento_noun
carbono_noun	carbono_noun
subcomponente_noun	subcomponente_noun
masters_propernoun	masters_propernoun
garantizar_verb	garantir_verb
pieza_noun	peça_noun
mayo_noun	maio_noun
baldíamente_adverb	baldiamente_adverb
sano_adjective	são_adjective
flujo_noun	fluxo_noun
ingreso_noun	ingresso_noun
mit_propernoun	mit_propernoun
sediento_adjective	sedento_adjective
ocultación_noun	ocultação_noun
observatorio_noun	observatório_noun
avaramente_adverb	avarentamente_adverb
principalmente_adverb	notadamente_adverb
suceso_noun	acontecimento_noun
indonesio_adjective	indonésio_adjective
desgraciado_adjective	coitado_adjective
cúbicamente_adverb	cubicamente_adverb
abanico_noun	leque_noun
condición_noun	condição_noun
edisport_propernoun	edisport_propernoun
ciudadela_noun	cidadela_noun
peli_noun	filme_noun
comisaría_noun	delegacia_noun
aeropuerto_noun	aeroporto_noun
admisión_noun	admissão_noun
mano_noun	mão_noun
herir_verb	ferir_verb
mientras-tanto_subordinatingconjunction	enquanto_subordinatingconjunction
orquestar_verb	orquestrar_verb
calcinar_verb	calcinar_verb
equivalentemente_adverb	eqüivalentemente_adverb
dimensional_adjective	dimensional_adjective
rehabilitar_verb	reabilitar_verb
pan_noun	pão_noun
de-antemano_adverb	de-antemão_adverb
valorar_verb	valorizar_verb
luego_subordinatingconjunction	logo_subordinatingconjunction
higo_noun	figo_noun
medicina_noun	medicina_noun
píxel_noun	pixel_noun
sendero_noun	caminho_noun
súbitamente_adverb	subitamente_adverb
airado_adjective	irado_adjective
sida_noun	aids_noun
redención_noun	redenção_noun
a-lo-sumo_adverb	no-máximo_adverb
producto_noun	produto_noun
chuvashia_propernoun	chuváchia_propernoun
colaboración_noun	colaboração_noun
dfe_propernoun	dfe_propernoun
rectificación_noun	retificação_noun
laboral_adjective	trabalhista_adjective
ansiedad_noun	ansiedade_noun
presilla_noun	grampo_noun
arqueología_noun	arqueologia_noun
aflicción_noun	aflição_noun
tener-ganas-de_verb	ter-vontade-de_verb
gradualmente_adverb	gradativamente_adverb
abierto_adjective	aberto_adjective
godinho_propernoun	godinho_propernoun
tipificar_verb	qualificar_verb
telediario_noun	telejornal_noun
rossio_propernoun	rossio_propernoun
farmacéutico_adjective	farmacêutico_adjective
salar_verb	salgar_verb
l_noun	l_noun
gramatical_adverb	gramatical_adverb
revis_propernoun	revis_propernoun
cplp_propernoun	cplp_propernoun
cuerdamente_adverb	sensatamente_adverb
ajar_verb	maltratar_verb
poco_adverb	pouco_adverb
saludo_noun	cumprimento_noun
actividad_noun	atividade_noun
coste_noun	custo_noun
pierna_noun	perna_noun
juez_noun	juiz_noun
accesibilidad_noun	acessibilidade_noun
estrictamente_adverb	estritamente_adverb
crucero_noun	cruzeiro_noun
croft_propernoun	croft_propernoun
adelgazar_verb	emagrecer_verb
tomeu_propernoun	tomeu_propernoun
envase_noun	embalagem_noun
engañar_verb	enganar_verb
ramificación_noun	ramificação_noun
extracción_noun	extração_noun
autenticación_noun	autenticação_noun
correcto_adjective	certo_adjective
byte_noun	byte_noun
alípio_propernoun	alípio_propernoun
gama_noun	faixa_noun
mentor_noun	mentor_noun
plazo_noun	prazo_noun
pasaje_noun	bilhete_noun
táctico_adjective	táctico_adjective
en-cuestión-de_adverb	em-matéria-de_adverb
comercializador_noun	comercializador_noun
predecible_adjective	previsível_adjective
rayo_noun	raio_noun
adiós_interjection	adeus_interjection
preciado_adjective	precioso_adjective
optimizar_verb	otimizar_verb
autenticar_verb	autenticar_verb
estatus_noun	status_noun
estoril_propernoun	estoril_propernoun
conotación_noun	conotação_noun
ka_noun	cá_noun
quincenal_adjective	quinzenal_adjective
profesar_verb	professar_verb
renombre_noun	renome_noun
afectividad_noun	afetividade_noun
acción_noun	acção_noun
cuantificación_noun	quantificação_noun
transcripción_noun	transcrição_noun
borges_propernoun	borges_propernoun
per_propernoun	per_propernoun
cualificación_noun	competência_noun
desempeñar_verb	desempenhar_verb
neurona_noun	neurónio_noun
caribe_propernoun	caraíbas_propernoun
obligatoriamente_adverb	obrigatoriamente_adverb
recientemente_adverb	recentemente_adverb
destierro_noun	desterro_noun
agroambiental_adjective	agroambiental_adjective
progresión_noun	progressão_noun
izquierdista_adjective	esquerdista_adjective
marcaje_noun	marcação_noun
incriminar_verb	incriminar_verb
enemistar_verb	inimizar_verb
salir_verb	sair_verb
sanguíneo_adjective	sanguíneo_adjective
lupa_noun	lupa_noun
plegaria_noun	prece_noun
media-noche_adverb	meia-noite_adverb
granular_adjective	granular_adjective
bidireccional_adjective	bidireccional_adjective
cerrado_adjective	fechado_adjective
teniente_noun	tenente_noun
ugt_noun	ugt_noun
kuwait_propernoun	kuait_propernoun
revestimiento_noun	revestimento_noun
apiñar_verb	apinhar_verb
suiza_propernoun	suíça_propernoun
descuento_noun	desconto_noun
ruralidad_noun	ruralidade_noun
muy-lejos_adverb	bem-longe_adverb
sesión_noun	sessão_noun
h_noun	h_noun
campamento_noun	acampamento_noun
ruiseñor_noun	rouxinol_noun
valentía_noun	valentia_noun
carga_noun	ónus_noun
bisección_noun	bissecção_noun
riba_noun	beira_noun
actuar_verb	agir_verb
atribución_noun	atribuição_noun
ctrl_propernoun	ctrl_propernoun
protección_noun	protecção_noun
desaparición_noun	sumiço_noun
entidad_noun	entidade_noun
jamie_propernoun	jamie_propernoun
apariencia_noun	aparência_noun
vértice_noun	vértice_noun
alergénico_adjective	alergênico_adjective
publicitario_adjective	publicitário_adjective
octubre_noun	outubro_noun
continental_adjective	continental_adjective
personalidad_noun	personalidade_noun
derruir_verb	destruir_verb
goulão_propernoun	goulão_propernoun
spielberg_propernoun	spielberg_propernoun
corrector_noun	corrector_noun
venecia_propernoun	veneza_propernoun
grapado_adjective	grampeado_adjective
telefonear_verb	telefonar_verb
cara-o-cruz_adverb	cara-ou-coroa_adverb
seriedad_noun	seriedade_noun
campesinado_noun	campesinato_noun
zuckerberg_propernoun	zuckerberg_propernoun
raya_noun	listra_noun
necesario_adjective	necessário_adjective
vasallo_noun	vassalo_noun
reintegrar_verb	reintegrar_verb
episodio_noun	episódio_noun
cadena_noun	cadeia_noun
carbónico_adjective	carbônico_adjective
lynne_propernoun	lynne_propernoun
ultravioleta_adjective	ultravioleta_adjective
normalización_noun	normalização_noun
no-obstante_subordinatingconjunction	não-obstante_subordinatingconjunction
londinense_adjective	londrino_adjective
reutilización_noun	reutilização_noun
cumpleaños_noun	aniversário_noun
aportación_noun	contribuição_noun
padre_noun	pai_noun
pero_coordinatingconjunction	contudo_coordinatingconjunction
secretaría_noun	secretaria_noun
parapente_noun	parapente_noun
hexágono_noun	hexágono_noun
vinculación_noun	vinculação_noun
ocurrir_verb	ocorrer_verb
cmc_propernoun	cmc_propernoun
conectividad_noun	conectividade_noun
cautiverio_noun	cativeiro_noun
battelle_propernoun	battelle_propernoun
roche_propernoun	roche_propernoun
recubrir_verb	recobrir_verb
actualización_noun	actualização_noun
incontrolablemente_adverb	incontrolavelmente_adverb
oxígeno_noun	oxigênio_noun
vigilia_noun	vigília_noun
rtr_propernoun	rtr_propernoun
desvío_noun	desvio_noun
recorte_noun	recorte_noun
diablo_noun	diabo_noun
acordar_verb	lembrar_verb
configurable_adjective	configurável_adjective
pesimista_noun	pessimista_noun
avergonzar_verb	envergonhar_verb
entretenimiento_noun	entretenimento_noun
sheila_propernoun	sheila_propernoun
subdiálogo_noun	subdiálogo_noun
calentura_noun	calor_noun
imposible_adjective	impossível_adjective
recurrente_adjective	recorrente_adjective
vientre_noun	ventre_noun
exitoso_adjective	exitoso_adjective
curvatura_noun	curvatura_noun
reproductoramente_adverb	reprodutoramente_adverb
determinante_adjective	determinante_adjective
desempleadamente_adverb	desempregadamente_adverb
abundancia_noun	fartura_noun
charlestown_propernoun	charlestown_propernoun
sinusoidal_adjective	sinusoidal_adjective
telescopio_noun	telescópio_noun
presionar_verb	pressionar_verb
extrañamente_adverb	estranhamente_adverb
reembolso_noun	reembolso_noun
solson_propernoun	solson_propernoun
definición_noun	definição_noun
protectorado_noun	protetorado_noun
a-sabiendas_preposition	propositalmente_preposition
refuerzo_noun	reforço_noun
polímero_noun	polímero_noun
racional_adjective	racional_adjective
historia_noun	história_noun
fuertemente-al-alza_adverb	em-forte-alta_adverb
agriamente_adverb	azedamente_adverb
abucheo_noun	vaia_noun
fráncfort_propernoun	frankfurt_propernoun
atp_noun	atp_noun
de-este-lado_adverb	aquém_adverb
satisfacer_verb	satisfazer_verb
de-ahí_subordinatingconjunction	daí_subordinatingconjunction
desvanecer_verb	esvair_verb
mientras-más_subordinatingconjunction	quanto-mais_subordinatingconjunction
nieto_noun	neto_noun
algebraico_adjective	algébrico_adjective
ahora_adverb	agora_adverb
mafra_propernoun	mafra_propernoun
submenu_noun	submenu_noun
edición_noun	edição_noun
honestidad_noun	honestidade_noun
por-los-pelos_adverb	por-um-fio_adverb
mazmorra_noun	masmorra_noun
transaccional_adjective	transacional_adjective
calefacción_noun	calefação_noun
unificación_noun	unificação_noun
contabilizar_verb	contabilizar_verb
borrar_verb	apagar_verb
oporto_propernoun	porto_propernoun
fotográficamente_adverb	fotograficamente_adverb
aip_propernoun	aip_propernoun
sumergir_verb	submergir_verb
corrección_noun	correção_noun
vigueta_noun	viga_noun
horrible_adjective	horrível_adjective
indesculpablemente_adverb	indesculpavelmente_adverb
actuación_noun	atuação_noun
inconsolablemente_adverb	inconsolavelmente_adverb
transversal_adjective	transversal_adjective
gasoil_noun	gasolina_noun
crónicamente_adverb	cronicamente_adverb
cazón_noun	cação_noun
calvicie_noun	calvície_noun
viga_noun	viga_noun
convencional_adjective	convencional_adjective
singapur_propernoun	singapura_propernoun
destituición_noun	destituição_noun
archivado_noun	arquivamento_noun
cuánto_adverb	quanto_adverb
cuánto_pronoun	quanto_pronoun
cuánto_interrogativepronoun	quanto_interrogativepronoun
votación_noun	votação_noun
inmortalidad_noun	imortalidade_noun
con-la-salvedad-de_preposition	com-exceção-de_preposition
lluvia_noun	chuva_noun
solo_adjective	sozinho_adjective
proscribir_verb	banir_verb
doncella_noun	donzela_noun
locamente_adverb	loucamente_adverb
neoyorquino_adjective	nova-iorquino_adjective
izquierdamente_adverb	esquerdamente_adverb
borbuja_noun	bolha_noun
detective_noun	detetive_noun
sui-generis_adverb	sui-generis_adverb
óptico_adjective	óptico_adjective
llorar_verb	chorar_verb
suplemento_noun	encarte_noun
usted_pronoun	você_pronoun
comprimir_verb	compactar_verb
salvaguarda_noun	salvaguarda_noun
telaraña_noun	teia-de-aranha_noun
cierre_noun	encerramento_noun
contraponer_verb	contrapor_verb
faf_propernoun	faf_propernoun
en-mitad-de_preposition	no-meio-de_preposition
disculpa_noun	desculpa_noun
cóctel_noun	cocktail_noun
arranque-de-cólera_adverb	ataque-de-cólera_adverb
fusilar_verb	fuzilar_verb
gemelo_noun	gémeo_noun
exhibición_noun	exibição_noun
jubilación_noun	aposentação_noun
ejercitación_noun	exercício_noun
católicamente_adverb	catolicamente_adverb
contestador_noun	secretária-eletrônica_noun
recocido_adjective	recozido_adjective
solaz_adverb	bem-estar_adverb
jinete_noun	ginete_noun
excesivo_adjective	excessivo_adjective
armoniosamente_adverb	harmoniosamente_adverb
tripulación_noun	tripulação_noun
plasticidad_noun	plasticidade_noun
ineludible_adjective	inevitável_adjective
pioneramente_adverb	pioneiramente_adverb
cuerdo_adjective	sensato_adjective
dinamizar_verb	dinamizar_verb
de-más_adverb	a-mais_adverb
necesariamente_adverb	necessariamente_adverb
arinsal_propernoun	arinsal_propernoun
espectáculo_noun	espetáculo_noun
seña_noun	senha_noun
peñarroya_propernoun	peñarroya_propernoun
parapentista_noun	parapentista_noun
vaporizador_noun	vaporizador_noun
cajero_noun	caixa_noun
creer_verb	acreditar_verb
durabilidad_noun	durabilidade_noun
echar-en-falta_verb	sentir-falta_verb
estructura_noun	estrutura_noun
desahogar_verb	desabafar_verb
memorablemente_adverb	memoravelmente_adverb
doblar_verb	dobrar_verb
familia_noun	família_noun
infructuosamente_adverb	infrutiferamente_adverb
coclear_adjective	coclear_adjective
muy_adverb	muito_adverb
ronco_adjective	rouco_adjective
supuestamente_adverb	supostamente_adverb
cómicamente_adverb	comicamente_adverb
pareja_noun	casal_noun
negación_noun	negação_noun
revalorización_noun	revalorização_noun
sacrificio_noun	sacrifício_noun
spanair_propernoun	spanair_propernoun
exacto_adjective	exacto_adjective
combinación_noun	combinação_noun
a-largo-plazo_adverb	em-longo-prazo_adverb
adjudicación_noun	adjudicação_noun
desacreditar_verb	desacreditar_verb
procuraduría_noun	procuradoria_noun
socioeconómico_adjective	socioeconômico_adjective
ligeramente-a-la-baja_adverb	em-ligeira-queda_adverb
acompañar_verb	acompanhar_verb
conectado_adjective	conectado_adjective
fotografiar_verb	fotografar_verb
saludar_verb	cumprimentar_verb
wally_propernoun	wally_propernoun
electricidad_noun	eletricidade_noun
señalizar_verb	sinalizar_verb
desplazar_verb	deslocar_verb
muy-importante_adjective	importantíssimo_adjective
selección_noun	seleção_noun
bajón_noun	baixo_noun
clonación_noun	clonagem_noun
finalmente_adverb	afinal_adverb
penalidad_noun	penalidade_noun
detallar_verb	detalhar_verb
consentimiento_noun	consentimento_noun
dichoso_adjective	ditoso_adjective
ptos_noun	ptos_noun
implícitamente_adverb	implicitamente_adverb
relacionamiento_noun	relacionamento_noun
comprobación_noun	verificação_noun
delante_adverb	diante_adverb
irrefutablemente_adverb	irrefutavelmente_adverb
colector_adjective	colector_adjective
medal_propernoun	medal_propernoun
balanza_noun	balança_noun
colegio_noun	colégio_noun
inexpugnablemente_adverb	inexpugnavelmente_adverb
democráticamente_adverb	democraticamente_adverb
cuadrado_adjective	quadrado_adjective
de-peso_adverb	de-importância_adverb
ámbito_noun	âmbito_noun
paciencia_noun	paciência_noun
insuficiencia_noun	insuficiência_noun
aceitar_verb	azeitar_verb
aliso_noun	amieiro_noun
compatiblemente_adverb	compativelmente_adverb
recorrido_noun	percurso_noun
interrumpir_verb	interromper_verb
rehusar_verb	recusar_verb
pulpa_noun	polpa_noun
específicamente_adverb	especificamente_adverb
fuerza_noun	força_noun
adversario_adjective	adversário_adjective
poner_verb	pôr_verb
abiertamente_adverb	abertamente_adverb
ídem_adverb	idem_adverb
gasto_noun	despesa_noun
sensiblemente_adverb	sensivelmente_adverb
pacíficamente_adverb	pacificamente_adverb
alumno_noun	aluno_noun
aconsejable_adjective	aconselhável_adjective
destructivamente_adverb	destrutivamente_adverb
revolucionario_adjective	revolucionário_adjective
primario_adjective	primário_adjective
ateo_noun	ateu_noun
con-miras-a_adverb	tendo-em-vista_adverb
orkut_propernoun	orkut_propernoun
lombardi_propernoun	lombardi_propernoun
atractivamente_adverb	atraentemente_adverb
paréntesis_noun	parêntese_noun
ceño_noun	cenho_noun
gestionar_verb	gerir_verb
pretensado_adjective	pré-tensionado_adjective
marrano_noun	porco_noun
ecuatoriano_noun	equatoriano_noun
tuerca_noun	porca_noun
cooper_propernoun	cooper_propernoun
corrupción_noun	corrupção_noun
triangular_adjective	triangular_adjective
alrededor_adverb	por-volta_adverb
sms_propernoun	sms_propernoun
taxi_noun	táxi_noun
quejar_verb	queixar_verb
vocero_noun	porta-voz_noun
instrumentación_noun	instrumentação_noun
notar_verb	reparar_verb
de-fuera-a-adentro_adverb	de-fora-para-dentro_adverb
posibilidad_noun	possibilidade_noun
fotocopia_noun	xérox_noun
rull_propernoun	rull_propernoun
voluntario_noun	voluntário_noun
garcia_propernoun	garcia_propernoun
tornillo_noun	parafuso_noun
teléfono_noun	telefone_noun
casualidad_noun	casualidade_noun
burton_propernoun	burton_propernoun
bc_propernoun	bc_propernoun
fracción_noun	fracção_noun
normativa_noun	regulamento_noun
callejero_adjective	de-rua_adjective
afortunado_noun	sortudo_noun
abundar_verb	abundar_verb
cieno_noun	lodo_noun
con-permiso_adverb	com-licença_adverb
loa_noun	elogio_noun
deportivo_adjective	desportivo_adjective
incremental_adjective	incremental_adjective
metálicamente_adverb	metalicamente_adverb
neumático_noun	pneu_noun
radián_noun	radiano_noun
hectárea_noun	hectare_noun
temporal_adjective	temporário_adjective
edgar_propernoun	edgar_propernoun
acostumbrar_verb	costumar_verb
enjambre_noun	enxame_noun
enfermo_adjective	doente_adjective
canadiense_adjective	canadiano_adjective
jerusalén_propernoun	jerusalém_propernoun
convivir_verb	conviver_verb
media_noun	média_noun
difuminar_verb	esmaecer_verb
bregar_verb	brigar_verb
pudor_noun	pejo_noun
ingeniería_noun	engenharia_noun
diferenciador_noun	diferenciador_noun
gobernabilidad_noun	governabilidade_noun
aec_propernoun	aec_propernoun
muchacho_noun	rapariga_noun
caetano_propernoun	caetano_propernoun
descendientemente_adverb	descendentemente_adverb
muestreo_noun	amostragem_noun
desenlazado_adjective	desvinculado_adjective
azevedo_propernoun	azevedo_propernoun
conformación_noun	conformação_noun
injuria_noun	injúria_noun
amanecer_verb	amanhecer_verb
hipótesis_noun	hipótese_noun
psicológicamente_adverb	psicologicamente_adverb
eventualidad_noun	eventualidade_noun
pertinente_adjective	pertinente_adjective
válvula_noun	válvula_noun
reemplazar_verb	substituir_verb
prompsit_propernoun	prompsit_propernoun
tranquilidad_noun	tranquilidade_noun
tercera_noun	terça_noun
licitación_noun	licitação_noun
por-lo-que-parece_subordinatingconjunction	pelo-jeito_subordinatingconjunction
muerto_noun	morto_noun
plegadora_noun	dobradeira_noun
remodelación_noun	remodelagem_noun
desnudamente_adverb	nuamente_adverb
elásticamente_adverb	elasticamente_adverb
a-buen-seguro_subordinatingconjunction	sem-dúvida_subordinatingconjunction
consultor_noun	consultor_noun
kaufman_propernoun	kaufman_propernoun
alfombra_noun	tapete_noun
quemadura_noun	queimadura_noun
proactivo_adjective	proactivo_adjective
revisor_noun	revisor_noun
vector_noun	vetor_noun
irónico_adjective	irônico_adjective
chihuahua_propernoun	chihuahua_propernoun
confiabilidad_noun	fiabilidade_noun
térmicamente_adverb	termicamente_adverb
pedagógicamente_adverb	pedagogicamente_adverb
atajar_verb	atalhar_verb
miércoles_noun	quarta-feira_noun
traductor_noun	tradutor_noun
voluminoso_adjective	volumoso_adjective
tuyo_pronoun	teu_pronoun
tuyo_determiner	teu_determiner
pires_propernoun	pires_propernoun
modulo_noun	módulo_noun
tuberculosis_noun	tuberculose_noun
bus_noun	autocarro_noun
extraíble_adjective	removível_adjective
jurisdiccional_adjective	jurisdicional_adjective
llenar_verb	encher_verb
sonrisa_noun	sorriso_noun
milímetro_noun	milímetro_noun
presunto_adjective	suposto_adjective
encalar_verb	caiar_verb
asolar_verb	assolar_verb
limpio_adjective	limpo_adjective
presentimiento_noun	pressentimento_noun
emisor_noun	emissor_noun
basileia_propernoun	basileia_propernoun
desacelerar_verb	desacelerar_verb
ese_demonstrativepronoun	esse_demonstrativepronoun
maleta_noun	mala_noun
dichosamente_adverb	ditosamente_adverb
hilera_noun	fileira_noun
convicto_adjective	preso_adjective
estrechar_verb	estreitar_verb
porcentaje_noun	percentagem_noun
asaltar_verb	assaltar_verb
metodologia_noun	metodología_noun
con-una-mano-atrás-y-otra-delante_adverb	com-uma-mão-na-frente-e-outra-atrás_adverb
desdichado_adjective	azarado_adjective
cuervo_noun	corvo_noun
miraflores_propernoun	miraflores_propernoun
subscribir_verb	subscrever_verb
inutilizado_adjective	inutilizado_adjective
pozo_noun	poço_noun
inmobiliario_noun	imobiliário_noun
británico_noun	britânico_noun
agua_noun	água_noun
trasportar_verb	transportar_verb
talla_noun	talha_noun
suministrador_noun	fornecedor_noun
sucio_adjective	sujo_adjective
transfronterizo_adjective	trans-fronteiriço_adjective
acaso_adverb	talvez_adverb
alcalinizante_adjective	alcalinizante_adjective
torsión_noun	torque_noun
mejoría_noun	melhoria_noun
claridad_noun	claridade_noun
conductor_noun	motorista_noun
condena_noun	condenação_noun
ilícitamente_adverb	ilicitamente_adverb
habitante_noun	morador_noun
novio_noun	noivo_noun
micrófono_noun	microfone_noun
binomio_noun	binômio_noun
nacionalidad_noun	nacionalidade_noun
plaguicida_noun	fungicida_noun
el-suyo_pronoun	o-seu_pronoun
el-suyo_possessivepronoun	o-seu_possessivepronoun
el-suyo_determiner	o-seu_determiner
facilidad_noun	facilidade_noun
rescisorio_adjective	rescisório_adjective
vicio_noun	vício_noun
formación_noun	formação_noun
osado_adjective	ousado_adjective
presagio_noun	presságio_noun
descender_verb	descer_verb
black_propernoun	black_propernoun
conferir_verb	conferir_verb
bernardo_propernoun	bernardo_propernoun
decimal_noun	decimal_noun
tranvía_noun	bonde_noun
inês_propernoun	inês_propernoun
salir-a-la-luz_verb	vir-à-tona_verb
helen_propernoun	helen_propernoun
mantener_verb	manter_verb
por-eso-es-por-lo-que_subordinatingconjunction	é-por-isso-que_subordinatingconjunction
inactivo_adjective	inativo_adjective
informativo_noun	noticiário_noun
mdm_propernoun	odm_propernoun
alarma_noun	alarme_noun
ondulación_noun	ondulação_noun
vasco_adjective	basco_adjective
oveja_noun	ovelha_noun
ya-que_subordinatingconjunction	já-que_subordinatingconjunction
ay_interjection	ai_interjection
volkswagen_propernoun	volkswagen_propernoun
arañar_verb	arranhar_verb
bombardeo_noun	bombardeio_noun
panameño_noun	panamenho_noun
angular_adjective	angular_adjective
casillas_propernoun	casillas_propernoun
suplir_verb	suprir_verb
otro_adjective	outro_adjective
taller_noun	oficina_noun
consejo_noun	conselho_noun
realización_noun	realização_noun
ciberocupación_noun	ciberocupação_noun
porqué_noun	porquê_noun
idénticamente_adverb	identicamente_adverb
sobre-todo_adverb	sobretudo_adverb
bodega_noun	adega_noun
stock_noun	estoque_noun
banquero_noun	banqueiro_noun
articulador_adjective	articulador_adjective
dimensión_noun	dimensão_noun
en-gran-medida_adverb	em-grande-parte_adverb
brígido_propernoun	brígido_propernoun
indexación_noun	indexação_noun
cumplido_noun	elogio_noun
excavar_verb	escavar_verb
suelto_adjective	solto_adjective
salida_noun	saída_noun
limón_noun	limão_noun
equitativo_adjective	equitativo_adjective
sustentación_noun	sustentação_noun
lunes_noun	segunda-feira_noun
aviar_adjective	das-aves_adjective
bañar_verb	banhar_verb
kournikova_propernoun	kournikova_propernoun
mayúsculo_adjective	maiúsculo_adjective
obsesivamente_adverb	obsessivamente_adverb
